payment_id,ticket_id,payment_method,status,payment_date
71364,125594,,,44724.86795
71365,159613,Mobile Money,Pending,44711.50454
71366,54861,credit card,co mpleted,44556.16626
71367,284226,MOBILE MONEY,pending,43902.11175
71368,32625,,PENDING,45848.67069
71369,17903,Bank Transfer,Pending,44452.1306
71370,233757,credit card,Pending,44297.56157
71371,68318,Mobile Money,,45833.19991
71372,4921,Credit Card,Completed,44385.46821
71373,13328,Bank Transfer,Completed,44692.65356
71374,154133,,Completed,45881.82564
71375,275726,PayPal,,45489.39196
71376,109466,Bank Transfer,Failed,44602.76882
71377,187789,CR EDIT CARD,Completed,45890.39876
71378,170028,bank transfer,Completed,44784.51838
71379,67835,,,43996.62104
71380,291591,Credit Card,,44705.32319
71381,5385,Mobile Money,,44413.32722
71382,297062,DE BIT CARD,completed,44109.40693
71383,129004,PayPal,Failed,45589.79369
71384,96305,Bank Transfer,,44184.16846
71385,14572,Bank Transfer,Completed,45362.64106
71386,51815,Credit Card,Completed,44764.93398
71387,210352,,Completed,45211.28501
71388,299968,Mobile Money,fa iled,44140.09674
71389,233394,CR EDIT CARD,Pending,43989.0221
71390,260385,Credit Card,Pending,45242.92473
71391,60075,BANK TRANSFER,Failed,45002.52182
71392,294532,,completed,43845.00736
71393,264710,Debit Card,Completed,44313.02342
71394,70756,,,44676.25924
71395,286100,PayPal,Pending,44688.96817
71396,146788,Mobile Money,fa iled,43917.03527
71397,294103,Debit Card,,43837.05866
71398,271982,,,45585.84124
71399,182973,Mobile Money,Completed,45698.79911
71400,108153,pa ypal,Pending,45143.87392
71401,52866,Credit Card,Pending,45266.20217
71402,80117,Credit Card,Failed,44516.39273
71403,235930,debit card,,45858.86428
71404,28406,Credit Card,Failed,45644.3315
71405,262801,Mobile Money,Pending,44949.62574
71406,223026,Mobile Money,fa iled,45320.39593
71407,144239,Mobile Money,,45863.20169
71408,29,debit card,pe nding,44031.8729
71409,176292,Debit Card,failed,44732.95316
71410,6558,CR EDIT CARD,Pending,44924.88951
71411,185972,,,45427.36542
71412,115344,bank transfer,fa iled,45812.70761
71413,209062,PayPal,fa iled,44567.11442
71414,40386,credit card,Failed,45006.80586
71415,82438,Bank Transfer,completed,44863.17734
71416,70473,Debit Card,Pending,44485.88514
71417,159544,Mobile Money,Completed,43971.42411
71418,3478,PayPal,Completed,44854.10915
71419,70508,,,44251.20342
71420,271098,cr edit card,Failed,45829.85448
71421,102628,Mobile Money,Pending,45850.59653
71422,211101,ba nk transfer,Completed,45831.16112
71423,51798,Debit Card,CO MPLETED,43856.2896
71424,62947,PayPal,Completed,44381.03313
71425,137932,,Pending,45806.2407
71426,214372,Credit Card,,45754.50208
71427,256899,Bank Transfer,Failed,45650.86981
71428,164268,Bank Transfer,,45780.11391
71429,188412,Credit Card,Pending,45419.05336
71430,171727,de bit card,Failed,45914.5894
71431,32547,MOBILE MONEY,Pending,45357.48059
71432,233328,paypal,PENDING,45097.11392
71433,193637,,Failed,45198.44676
71434,148510,Bank Transfer,CO MPLETED,45771.98351
71435,130183,Credit Card,Pending,44439.98226
71436,137687,,Pending,44950.5403
71437,130906,PayPal,Pending,45852.71001
71438,248381,,Completed,44753.01408
71439,50112,Bank Transfer,,44076.39548
71440,298247,,,44333.51129
71441,244791,Bank Transfer,,45332.00918
71442,88817,PayPal,,44833.09415
71443,278753,,,45050.0154
71444,143460,Mobile Money,,45825.22865
71445,162897,Credit Card,co mpleted,43860.58089
71446,172938,credit card,,45917.57994
71447,121688,Mobile Money,,45197.56173
71448,20928,PayPal,Pending,43874.84885
71449,90486,mobile money,Pending,45528.36782
71450,111510,debit card,,44143.39703
71451,129862,Mobile Money,,44078.56413
71452,251115,bank transfer,Completed,45100.54567
71453,211875,debit card,Completed,45612.08178
71454,47312,mo bile money,Failed,45955.57077
71455,171030,CREDIT CARD,fa iled,45438.9659
71456,217262,PayPal,Failed,44959.39568
71457,99212,Debit Card,completed,45921.2611
71458,40767,BANK TRANSFER,Completed,45592.30944
71459,295942,PA YPAL,Pending,44103.05727
71460,143848,Mobile Money,Failed,45705.65048
71461,128276,paypal,Completed,44577.31395
71462,25065,Mobile Money,Pending,45681.39308
71463,110245,bank transfer,Pending,45941.32113
71464,125950,,Completed,45450.98638
71465,99311,Credit Card,Failed,45849.80756
71466,208906,Mobile Money,pe nding,45593.31943
71467,201893,Bank Transfer,pending,45094.58951
71468,192655,,completed,44899.44185
71469,264108,Credit Card,Pending,44065.37585
71470,27124,PayPal,Failed,45456.9501
71471,28845,PayPal,,45466.06815
71472,104870,credit card,,44323.9672
71473,275126,MOBILE MONEY,COMPLETED,45889.57395
71474,19512,,Failed,44164.28596
71475,253424,PAYPAL,,45164.28977
71476,163429,Mobile Money,,45550.81862
71477,180467,Debit Card,failed,44462.80773
71478,28008,PayPal,,45332.48038
71479,239254,Debit Card,Failed,45698.90286
71480,29649,Mobile Money,,45782.42984
71481,77319,,Completed,45791.11033
71482,264903,PayPal,Pending,44051.27189
71483,181190,Mobile Money,PENDING,45201.39377
71484,76927,Debit Card,Pending,45688.88997
71485,6670,Mobile Money,Failed,44499.02475
71486,99026,Mobile Money,Pending,44535.6851
71487,144204,Debit Card,Failed,45629.37346
71488,103155,Debit Card,,44365.7449
71489,67793,Bank Transfer,,43839.18258
71490,79564,de bit card,Failed,45379.10923
71491,76645,debit card,,45335.93889
71492,212959,debit card,,44663.52228
71493,215160,Bank Transfer,Failed,44454.34407
71494,27567,PayPal,Pending,45789.71836
71495,96059,,pending,45840.84001
71496,180059,Bank Transfer,,44779.1564
71497,41736,PayPal,Pending,45300.68283
71498,280699,Credit Card,,45679.64552
71499,134702,Credit Card,,45274.74926
71500,107169,MO BILE MONEY,Failed,45116.35942
71501,81287,,Completed,45863.96125
71502,161478,bank transfer,Pending,45858.36469
71503,63093,Mobile Money,Completed,44075.83948
71504,200843,,,45170.94939
71505,85414,Credit Card,FAILED,45975.94831
71506,219928,,,44220.37097
71507,229170,Mobile Money,Pending,45231.12897
71508,269946,Debit Card,,45245.20295
71509,263595,Bank Transfer,Pending,44402.98163
71510,275377,DEBIT CARD,Pending,44056.47794
71511,38404,Credit Card,Completed,45093.64925
71512,276363,Credit Card,PENDING,44151.45205
71513,238490,,pending,44565.969
71514,67141,Mobile Money,Failed,45133.87524
71515,289017,BA NK TRANSFER,Pending,44156.43154
71516,56725,debit card,Failed,44425.38918
71517,64627,Bank Transfer,,45566.36191
71518,91330,Mobile Money,Completed,45760.5058
71519,239717,Mobile Money,,44255.59194
71520,252686,pa ypal,Pending,44176.88432
71521,26741,Mobile Money,Pending,45489.71468
71522,133290,,,45110.33325
71523,165776,,Failed,45132.42348
71524,61308,DE BIT CARD,PENDING,45705.54969
71525,169526,Bank Transfer,,45040.36771
71526,244556,pa ypal,Failed,44421.67426
71527,14800,Bank Transfer,Pending,45153.37467
71528,192769,PayPal,Failed,45774.8145
71529,49833,,fa iled,44488.5617
71530,183405,MOBILE MONEY,Pending,44016.96922
71531,146193,PA YPAL,,44933.10988
71532,277339,Credit Card,Failed,45336.89207
71533,257173,DE BIT CARD,Pending,45010.90225
71534,220042,Debit Card,,44621.156
71535,115955,mobile money,Failed,44367.50559
71536,210401,Bank Transfer,Failed,44699.73576
71537,295709,,,44125.55005
71538,60887,,,44461.1981
71539,257448,,Completed,43882.44017
71540,18673,mobile money,Failed,45495.88749
71541,166744,,Pending,43938.81188
71542,32842,Credit Card,FA ILED,43896.29716
71543,294334,PayPal,completed,45890.58076
71544,168144,PayPal,,44063.0241
71545,153153,Mobile Money,co mpleted,45509.95112
71546,84253,Debit Card,Pending,45772.8937
71547,188129,MOBILE MONEY,Pending,44259.06189
71548,280066,bank transfer,PE NDING,45274.00205
71549,141510,ba nk transfer,,44735.02374
71550,201189,Bank Transfer,pe nding,44633.7266
71551,272421,,,44884.98428
71552,27859,Debit Card,Completed,45268.28961
71553,271019,Bank Transfer,Failed,45800.37676
71554,56858,Debit Card,Failed,44478.98263
71555,228440,debit card,Failed,44911.04037
71556,191633,DE BIT CARD,,43892.8584
71557,252302,,FAILED,45163.12121
71558,203808,Credit Card,Completed,44496.9219
71559,234694,Credit Card,Pending,45470.29464
71560,127246,Debit Card,Pending,45164.88268
71561,211429,,Failed,44802.40985
71562,209082,Debit Card,Pending,44541.31335
71563,157545,,,44121.21251
71564,258592,Mobile Money,Failed,44108.96444
71565,213344,Mobile Money,Completed,44465.71241
71566,163341,,Pending,45923.55624
71567,280320,Bank Transfer,,45674.44032
71568,227919,Debit Card,,44867.0669
71569,179379,PayPal,Completed,44208.48716
71570,21372,Bank Transfer,,45582.49955
71571,13623,PayPal,pending,45269.59244
71572,203786,CREDIT CARD,Pending,45925.89585
71573,28731,Credit Card,co mpleted,45353.69736
71574,97936,PayPal,,44172.70053
71575,34409,,,45426.39752
71576,129960,Bank Transfer,Completed,45078.12038
71577,154322,Mobile Money,completed,44959.51471
71578,287570,Mobile Money,pe nding,45265.18701
71579,40912,Credit Card,,44439.99707
71580,170836,Mobile Money,Failed,44875.56911
71581,33095,CREDIT CARD,Completed,45922.28925
71582,13535,Bank Transfer,Completed,45409.70489
71583,89609,Mobile Money,Completed,45849.97305
71584,216459,Bank Transfer,Pending,44321.37716
71585,4273,Credit Card,,43836.44625
71586,292724,,failed,45955.94324
71587,249043,de bit card,,44937.80958
71588,40733,,Failed,44725.99176
71589,35361,,Pending,44477.39524
71590,120797,,,45796.33366
71591,247806,mo bile money,Completed,45294.96535
71592,209637,,,45568.97049
71593,85039,CREDIT CARD,failed,45699.80528
71594,37639,,PENDING,44872.71902
71595,207139,Credit Card,Pending,44980.54869
71596,161422,PayPal,,44066.62663
71597,238181,Bank Transfer,pending,45216.7123
71598,154250,PayPal,Completed,44994.47839
71599,187206,cr edit card,,44181.74658
71600,128494,Debit Card,completed,43875.78965
71601,258409,,,44271.88108
71602,135549,,,43835.58121
71603,215204,,co mpleted,45722.66178
71604,208388,de bit card,,43889.2567
71605,247219,,Completed,43976.64353
71606,20685,,Completed,44801.52267
71607,251043,BANK TRANSFER,Pending,44410.05874
71608,3582,,,44331.91213
71609,244438,PayPal,Failed,44884.07918
71610,219664,Bank Transfer,co mpleted,44708.16589
71611,36204,Mobile Money,Pending,45615.7098
71612,255917,Debit Card,Completed,44403.98742
71613,154659,credit card,fa iled,45502.89046
71614,43276,Credit Card,fa iled,44936.1834
71615,15900,BANK TRANSFER,,44429.56684
71616,210403,CREDIT CARD,FAILED,45672.52265
71617,143410,credit card,,44787.65688
71618,199409,Bank Transfer,co mpleted,44724.05111
71619,296986,DEBIT CARD,,44128.86194
71620,248717,Debit Card,,45307.77305
71621,83055,bank transfer,Failed,45449.3268
71622,88451,credit card,Failed,45855.40243
71623,50693,CREDIT CARD,PE NDING,44209.46203
71624,18606,mobile money,Completed,45433.08107
71625,105689,Mobile Money,CO MPLETED,44479.82404
71626,27786,Debit Card,,45972.99855
71627,272797,Credit Card,PENDING,44957.36797
71628,17443,PayPal,Failed,44047.60389
71629,137928,DE BIT CARD,Completed,43898.50902
71630,60318,CR EDIT CARD,FAILED,44359.61288
71631,133988,Mobile Money,Failed,45882.15773
71632,1378,Mobile Money,Pending,45841.25064
71633,85352,BA NK TRANSFER,Pending,45090.9399
71634,61182,Debit Card,,45060.76313
71635,6426,mo bile money,Completed,44497.42633
71636,286277,Mobile Money,Pending,44128.24104
71637,144371,Mobile Money,Failed,45518.92942
71638,92846,,Failed,44998.45448
71639,126330,CREDIT CARD,Completed,44540.87163
71640,191104,Bank Transfer,Completed,43991.84841
71641,175327,Debit Card,Completed,43902.28617
71642,213863,Mobile Money,Completed,45703.92
71643,134672,MO BILE MONEY,Failed,43903.61586
71644,196527,CR EDIT CARD,Pending,43876.13543
71645,224693,Credit Card,PE NDING,45241.8669
71646,285970,DEBIT CARD,COMPLETED,44510.76194
71647,109819,Debit Card,fa iled,45410.63661
71648,15244,Credit Card,Pending,44664.82955
71649,238978,Debit Card,pe nding,44421.64696
71650,131099,PayPal,FA ILED,44907.90791
71651,107367,Bank Transfer,Failed,44217.80915
71652,238547,paypal,Pending,43995.91783
71653,105887,,Pending,44381.44118
71654,143800,Debit Card,Failed,45236.40069
71655,47967,BA NK TRANSFER,Pending,44876.03355
71656,57882,PayPal,,44294.06723
71657,10002,MOBILE MONEY,,44867.676
71658,123701,Bank Transfer,CO MPLETED,44275.23843
71659,261674,,Completed,45368.2355
71660,86635,,,44373.59653
71661,120823,,Pending,45718.22565
71662,42961,CR EDIT CARD,Completed,45959.27427
71663,172774,Credit Card,,44441.68892
71664,216023,PayPal,Pending,44140.43986
71665,83180,Debit Card,co mpleted,45591.78168
71666,284928,Bank Transfer,,45862.56993
71667,266893,Credit Card,,45763.11142
71668,36337,pa ypal,PE NDING,44326.34953
71669,249401,PayPal,,43950.52461
71670,69062,BA NK TRANSFER,Failed,44156.57736
71671,282641,Debit Card,,43906.3302
71672,187286,Bank Transfer,Completed,45574.48726
71673,60971,credit card,,45852.01021
71674,86755,Debit Card,Failed,44669.09586
71675,280830,Bank Transfer,Completed,45767.0067
71676,205243,PayPal,Failed,45236.54775
71677,184270,PayPal,Failed,45521.1701
71678,182171,Bank Transfer,Completed,44191.11898
71679,107663,DEBIT CARD,,45536.94207
71680,62884,Debit Card,Failed,43892.64774
71681,78862,Debit Card,co mpleted,44218.15756
71682,134030,BA NK TRANSFER,Failed,45123.44632
71683,224159,,Failed,45180.86396
71684,183666,,completed,45687.3962
71685,191106,Debit Card,Failed,44362.44402
71686,8610,,Failed,44035.2898
71687,145768,Bank Transfer,,44049.31633
71688,90265,DE BIT CARD,,45872.83747
71689,55977,,,45836.09056
71690,283330,BA NK TRANSFER,,45721.05221
71691,269089,CREDIT CARD,,44613.3397
71692,118117,Debit Card,Failed,45546.32968
71693,56091,,CO MPLETED,44537.48079
71694,56169,PayPal,PENDING,45455.99792
71695,39920,MOBILE MONEY,,45114.03851
71696,73361,PayPal,Failed,44222.88418
71697,84281,Mobile Money,Failed,44824.00761
71698,162330,credit card,Completed,45450.67122
71699,90763,PayPal,PENDING,45242.88473
71700,151283,,Pending,44755.04979
71701,208824,CR EDIT CARD,Completed,45400.25626
71702,157610,Bank Transfer,,44939.64738
71703,132485,DEBIT CARD,Failed,45553.70422
71704,272957,Bank Transfer,Completed,44264.07668
71705,176829,Credit Card,COMPLETED,44241.1195
71706,177397,MOBILE MONEY,Completed,44686.52481
71707,55390,debit card,Pending,45880.73208
71708,22395,PayPal,Pending,44479.83995
71709,182434,DEBIT CARD,,45138.01808
71710,228262,mo bile money,Completed,45889.98345
71711,44,Debit Card,PE NDING,44268.90804
71712,72588,Mobile Money,,45311.84202
71713,251535,PayPal,FA ILED,44588.98082
71714,107860,BANK TRANSFER,Completed,45945.24549
71715,21244,PA YPAL,Failed,45018.71026
71716,109747,Debit Card,Pending,45164.54512
71717,42190,,failed,44096.76323
71718,22782,ba nk transfer,Failed,44967.37908
71719,181291,Credit Card,,45534.29814
71720,226510,Credit Card,,45806.31205
71721,237924,,Completed,45782.45241
71722,76945,PAYPAL,Failed,44728.58347
71723,190731,,pending,44559.54984
71724,239053,DE BIT CARD,,44758.35308
71725,269462,cr edit card,Pending,44579.11801
71726,197931,PayPal,PE NDING,44096.88669
71727,198451,DE BIT CARD,FA ILED,44798.73937
71728,88279,Credit Card,Failed,44778.29098
71729,249719,Bank Transfer,PENDING,43963.0253
71730,128522,Mobile Money,,44340.57204
71731,153992,Mobile Money,,45357.10139
71732,274474,Credit Card,Pending,44794.26372
71733,126357,Credit Card,Completed,43838.72606
71734,99756,MO BILE MONEY,PE NDING,45402.12944
71735,115827,PayPal,Pending,44126.37798
71736,82962,debit card,Failed,45140.88569
71737,279178,Credit Card,completed,43956.98665
71738,2074,PayPal,Failed,45435.60089
71739,116086,Mobile Money,,44470.63269
71740,187125,Bank Transfer,,45692.8834
71741,234214,Bank Transfer,Pending,45470.99984
71742,133147,Credit Card,Failed,45479.85629
71743,38303,,,45763.15083
71744,37593,Credit Card,,44560.81068
71745,199589,,,44673.65813
71746,146821,,Failed,44218.59647
71747,65705,Debit Card,Completed,43941.12319
71748,144491,Mobile Money,Failed,45524.93075
71749,104689,,COMPLETED,44281.84103
71750,145470,Debit Card,Failed,45481.73505
71751,257932,Debit Card,Failed,44628.03206
71752,298170,Bank Transfer,PE NDING,45690.12906
71753,57871,Credit Card,Completed,44527.68725
71754,48878,,,44819.2587
71755,44615,,Pending,45929.22365
71756,229595,Mobile Money,,45540.5909
71757,274859,Debit Card,pe nding,44880.68535
71758,138021,CREDIT CARD,Pending,45215.70758
71759,231922,mobile money,failed,44992.06032
71760,111841,Mobile Money,,45193.94161
71761,211618,Debit Card,Failed,43900.122
71762,211135,Bank Transfer,Pending,45245.0533
71763,93072,Debit Card,Pending,44052.29909
71764,20810,,Completed,46003.60478
71765,86529,Mobile Money,Pending,44988.97724
71766,58525,Credit Card,,44261.98146
71767,101140,PAYPAL,COMPLETED,45392.93926
71768,164467,Bank Transfer,Pending,44348.28545
71769,214527,Credit Card,Completed,45722.74941
71770,65925,PayPal,FA ILED,44083.4088
71771,82102,Credit Card,FA ILED,44911.72274
71772,35068,Bank Transfer,Failed,44408.73005
71773,297068,Debit Card,Pending,45902.92985
71774,33761,debit card,Failed,44655.48224
71775,186131,CREDIT CARD,Pending,45516.75456
71776,273780,PayPal,,45005.25406
71777,132802,Credit Card,Completed,44326.92843
71778,117638,PayPal,Failed,44909.31762
71779,26758,Bank Transfer,,44158.33926
71780,194520,Debit Card,PENDING,45920.96067
71781,206771,MO BILE MONEY,FA ILED,45205.17592
71782,207003,Credit Card,Completed,45240.34059
71783,243754,de bit card,Completed,45456.10026
71784,240026,Credit Card,co mpleted,45204.10043
71785,196895,Debit Card,,45287.89758
71786,289430,Debit Card,,44153.2903
71787,198587,DE BIT CARD,completed,45925.76498
71788,77119,PA YPAL,Completed,45514.64157
71789,87666,,Failed,45664.66485
71790,249492,Bank Transfer,fa iled,44158.73846
71791,145049,Bank Transfer,FA ILED,45009.65743
71792,216883,Mobile Money,,44262.83502
71793,50415,Credit Card,,45041.28787
71794,118238,Bank Transfer,Failed,45195.3622
71795,147052,Bank Transfer,Pending,45562.9432
71796,197658,debit card,,44252.36529
71797,181877,BA NK TRANSFER,,44200.91156
71798,46895,Bank Transfer,FAILED,43981.18858
71799,235252,PayPal,Completed,44112.01811
71800,246236,Bank Transfer,Completed,45325.58022
71801,124959,Mobile Money,FAILED,45887.32143
71802,8540,Mobile Money,Failed,44948.60183
71803,31818,Mobile Money,Failed,44751.12258
71804,110955,Bank Transfer,Pending,43842.28723
71805,148232,,Completed,45802.45256
71806,246918,Bank Transfer,Failed,45244.07147
71807,283583,Mobile Money,Completed,45511.29761
71808,7807,Credit Card,Pending,45469.69309
71809,193464,DE BIT CARD,Failed,43909.9264
71810,71724,,,44462.32008
71811,127685,Bank Transfer,fa iled,45293.1765
71812,240828,Mobile Money,Completed,44638.24629
71813,57294,,COMPLETED,44348.11468
71814,67256,Credit Card,Completed,44800.00413
71815,33789,mo bile money,Failed,45424.82791
71816,62034,mo bile money,FAILED,45193.41805
71817,215722,PayPal,COMPLETED,45712.74839
71818,268090,Debit Card,completed,45200.92943
71819,4342,PayPal,CO MPLETED,44588.93136
71820,43136,,,43846.82755
71821,74067,,Pending,45939.45199
71822,115044,Debit Card,,44523.3647
71823,44841,Bank Transfer,pending,43965.97542
71824,106144,PayPal,PE NDING,45451.58128
71825,251756,Mobile Money,Failed,44910.78919
71826,35465,,,45205.15264
71827,85587,,pe nding,44850.9219
71828,215599,PayPal,Failed,45950.25378
71829,214954,PayPal,,45971.45633
71830,112871,Debit Card,Completed,45089.04731
71831,170925,Credit Card,Pending,45756.87579
71832,17020,BANK TRANSFER,FA ILED,44351.58849
71833,210249,PayPal,Completed,44986.15299
71834,234169,,,45032.02979
71835,203162,Credit Card,Completed,44279.74135
71836,177281,CR EDIT CARD,COMPLETED,44819.74248
71837,272146,,pe nding,44313.39687
71838,139743,cr edit card,FAILED,45713.27125
71839,204425,,,45232.6289
71840,50362,Credit Card,FAILED,45517.73786
71841,260588,pa ypal,Pending,44084.13072
71842,1874,Credit Card,failed,44840.92315
71843,154423,Credit Card,,44179.90452
71844,87389,Bank Transfer,Completed,44376.71507
71845,117576,Credit Card,,44948.39435
71846,104439,Credit Card,Pending,44328.01881
71847,70847,ba nk transfer,co mpleted,45963.24704
71848,290755,MO BILE MONEY,Pending,44173.60977
71849,104179,Credit Card,Failed,44245.60292
71850,99151,Mobile Money,COMPLETED,44662.46902
71851,62908,pa ypal,Completed,44596.89168
71852,65510,PayPal,Failed,44341.99512
71853,66084,PayPal,Pending,45489.08522
71854,164774,Credit Card,Completed,45896.42591
71855,227658,Bank Transfer,fa iled,44954.39905
71856,177810,Debit Card,Completed,44642.04513
71857,212526,CREDIT CARD,Failed,44521.49163
71858,168811,Debit Card,pending,44573.1757
71859,187799,Bank Transfer,failed,44947.7913
71860,72419,,failed,44821.88224
71861,197453,Credit Card,,44006.48134
71862,68868,,CO MPLETED,44866.19972
71863,292221,PayPal,Pending,44383.74356
71864,237987,Debit Card,COMPLETED,44595.974
71865,25233,,Pending,45355.74175
71866,200522,Debit Card,CO MPLETED,45886.11691
71867,273429,,Completed,44129.70958
71868,297641,,Failed,44477.73831
71869,172412,,Failed,44543.88065
71870,281249,Bank Transfer,Completed,44252.88765
71871,247856,PayPal,Failed,45850.39433
71872,181086,Mobile Money,Completed,44147.10617
71873,174176,Debit Card,Failed,45613.06235
71874,201206,,,45649.91975
71875,19731,Mobile Money,Pending,45608.86468
71876,224001,Debit Card,Completed,44361.47286
71877,184193,Mobile Money,Completed,44838.43426
71878,195352,paypal,CO MPLETED,44480.57169
71879,119364,PayPal,Completed,45756.81041
71880,63939,cr edit card,COMPLETED,45800.24547
71881,14151,Credit Card,Completed,44314.40843
71882,59760,,Failed,45319.99661
71883,124296,PayPal,Failed,44480.03374
71884,238567,CR EDIT CARD,pending,45364.06425
71885,28620,DEBIT CARD,Pending,44659.72542
71886,100432,cr edit card,co mpleted,44748.31255
71887,85401,Bank Transfer,,43883.15442
71888,112702,,FAILED,44171.73955
71889,209875,,FAILED,45975.93347
71890,72906,PayPal,,43980.72001
71891,59009,Credit Card,PENDING,45781.77052
71892,106568,,Pending,44730.00347
71893,84712,PayPal,,45142.4659
71894,272115,Bank Transfer,Pending,44829.41764
71895,1370,,Pending,44348.91164
71896,168768,PayPal,Completed,43847.3268
71897,291295,PayPal,PE NDING,44333.89347
71898,226553,DEBIT CARD,FAILED,45725.98981
71899,14630,Bank Transfer,,45059.56177
71900,153512,DEBIT CARD,PENDING,45922.29707
71901,11861,cr edit card,Failed,44584.16518
71902,87574,Debit Card,Failed,44050.35721
71903,1498,,,45636.31309
71904,194968,PayPal,Completed,45066.39207
71905,42875,,Pending,44761.73272
71906,96506,PA YPAL,pe nding,45026.39186
71907,252350,Credit Card,,44594.84018
71908,178451,paypal,Completed,45635.41621
71909,51863,,FAILED,44998.37796
71910,68944,,Failed,45106.90288
71911,72,Mobile Money,Completed,44917.85537
71912,221021,cr edit card,FAILED,44410.39313
71913,184203,Mobile Money,,45347.33188
71914,44610,paypal,Completed,45974.89737
71915,136011,Credit Card,,44994.52193
71916,44668,Mobile Money,pe nding,45117.32835
71917,31587,Debit Card,,44167.88543
71918,82516,Bank Transfer,,44081.81266
71919,180292,ba nk transfer,Failed,44616.96041
71920,168753,Debit Card,Failed,44958.96933
71921,35903,DE BIT CARD,Failed,45683.14884
71922,92182,cr edit card,FAILED,44175.80222
71923,172526,,failed,43974.48686
71924,214149,MO BILE MONEY,Pending,45206.49833
71925,129155,Debit Card,Pending,45007.91585
71926,273753,Credit Card,Pending,45026.13679
71927,5923,,FAILED,44757.568
71928,48973,Bank Transfer,Failed,44173.9943
71929,238662,,Failed,45029.73278
71930,135639,PayPal,,44706.35542
71931,224118,Bank Transfer,Completed,45580.16908
71932,122979,PayPal,Pending,45963.49567
71933,31843,Mobile Money,pe nding,43882.25971
71934,235378,Debit Card,,45411.96864
71935,285068,Credit Card,Pending,44127.20407
71936,256525,Bank Transfer,Pending,44433.58444
71937,13740,Bank Transfer,Completed,44062.84199
71938,100169,Mobile Money,,44914.27591
71939,90499,Mobile Money,Failed,45891.17617
71940,271362,cr edit card,Completed,45356.59467
71941,22716,paypal,,44979.88527
71942,281977,Credit Card,Completed,43945.21479
71943,34257,Debit Card,,44782.81773
71944,89626,Credit Card,FA ILED,45648.82488
71945,117193,Mobile Money,,44760.14575
71946,232009,BANK TRANSFER,Pending,44526.10697
71947,188626,CR EDIT CARD,,44529.60481
71948,208403,Credit Card,,44725.50407
71949,140620,ba nk transfer,,44881.40952
71950,111513,PayPal,,45562.70851
71951,3976,,Pending,45612.43001
71952,62337,Debit Card,FAILED,45197.72457
71953,133606,,Failed,45118.241
71954,25265,paypal,failed,44684.10743
71955,283201,Debit Card,Pending,45787.47087
71956,282145,Debit Card,FAILED,44549.11311
71957,291855,debit card,Pending,45372.53047
71958,270061,Credit Card,Pending,44943.74101
71959,154770,Mobile Money,PENDING,45834.38725
71960,4723,Debit Card,Completed,44054.66234
71961,139313,DEBIT CARD,,45151.46392
71962,122626,PAYPAL,PENDING,45812.1289
71963,175159,Credit Card,pending,43914.42187
71964,247887,,Completed,44781.89048
71965,56760,mobile money,Failed,45225.27591
71966,168432,Credit Card,Failed,44459.83447
71967,68794,CR EDIT CARD,pending,44129.7622
71968,282966,,Pending,44896.33554
71969,272205,paypal,failed,45526.72729
71970,180160,Credit Card,,45379.67825
71971,69578,Credit Card,Pending,44066.64989
71972,202627,PayPal,Completed,44272.32307
71973,245417,Debit Card,Completed,44880.67424
71974,62180,debit card,,44090.33124
71975,118581,,,45510.19564
71976,156452,PayPal,Completed,45430.97303
71977,73369,Bank Transfer,Failed,44336.36373
71978,23039,ba nk transfer,pe nding,45433.11453
71979,23403,Debit Card,fa iled,45486.67273
71980,223791,cr edit card,Pending,44739.53116
71981,211800,Credit Card,,45428.20286
71982,119977,DEBIT CARD,PENDING,43833.12333
71983,56857,BANK TRANSFER,Pending,44102.22168
71984,294874,DE BIT CARD,Pending,45635.3243
71985,88038,Bank Transfer,,44036.70553
71986,146123,Mobile Money,,44689.67958
71987,63335,,,44998.4015
71988,156330,credit card,Failed,45083.94681
71989,157057,CR EDIT CARD,,45162.11957
71990,24550,,,44385.59644
71991,248703,Bank Transfer,Failed,44336.86953
71992,242002,Bank Transfer,PENDING,45836.68624
71993,270449,Mobile Money,Failed,45565.88146
71994,286521,Mobile Money,Failed,44792.81155
71995,97221,Bank Transfer,PE NDING,44384.6624
71996,129477,Credit Card,PE NDING,44619.69206
71997,239207,PayPal,Pending,45771.53235
71998,221810,credit card,Pending,44988.61274
71999,15445,Mobile Money,,44924.08482
72000,243018,mobile money,Completed,45522.97952
72001,124651,,Pending,43862.06098
72002,276877,Bank Transfer,Failed,45498.94055
72003,34902,Bank Transfer,PE NDING,45205.09077
72004,201628,Mobile Money,Failed,45416.04387
72005,187414,Credit Card,Completed,45143.81315
72006,252122,Bank Transfer,completed,43926.10668
72007,235433,Credit Card,Failed,45884.26343
72008,145033,Mobile Money,,43987.63616
72009,86182,,Completed,45626.12645
72010,170340,Debit Card,Completed,45267.71554
72011,78231,,pending,45290.06546
72012,183463,,Failed,43837.12221
72013,233670,Debit Card,,44184.71108
72014,200966,mobile money,Failed,44935.6179
72015,94366,Credit Card,Failed,44654.94074
72016,287230,Bank Transfer,Pending,43889.80999
72017,224241,mo bile money,,44655.50361
72018,111186,debit card,Completed,43932.36192
72019,169844,Credit Card,Completed,44610.1012
72020,114348,ba nk transfer,,45294.68839
72021,229902,Mobile Money,,44643.27042
72022,44354,cr edit card,Pending,44369.83563
